"","MSOA11CD","LSOA11CD","OA11CD","LSOA11NM","MSOA11NM","LAD11CD","LAD11NM","LAD11NMW","nonUK","nonUKZoneProp.oa","Country of Birth: All categories: Country of birth","nonUK.lsoa","Country of Birth: All categories: Country of birth.lsoa","nonUK.msoa","Country of Birth: All categories: Country of birth.msoa","nonUKZoneProp.lsoa","nonUKZoneProp.msoa"
"2083","E02001661","E01007979","E00040407","Sheffield 051D","Sheffield 051","E08000019","Sheffield","",27,10.4651162790698,258,263,1634,1085,7849,16.0954712362301,13.8234169957956
"2084","E02001661","E01007977","E00040405","Sheffield 051C","Sheffield 051","E08000019","Sheffield","",50,23.4741784037559,213,215,1496,1085,7849,14.3716577540107,13.8234169957956
"2085","E02001661","E01007976","E00040408","Sheffield 051B","Sheffield 051","E08000019","Sheffield","",56,14.070351758794,398,149,1485,1085,7849,10.03367003367,13.8234169957956
"2086","E02001661","E01007975","E00040428","Sheffield 051A","Sheffield 051","E08000019","Sheffield","",33,11.340206185567,291,262,1636,1085,7849,16.0146699266504,13.8234169957956
"2087","E02001661","E01007979","E00040447","Sheffield 051D","Sheffield 051","E08000019","Sheffield","",80,19.8019801980198,404,263,1634,1085,7849,16.0954712362301,13.8234169957956
"2088","E02001661","E01008099","E00041043","Sheffield 051E","Sheffield 051","E08000019","Sheffield","",14,6.19469026548673,226,196,1598,1085,7849,12.2653316645807,13.8234169957956
"2089","E02001661","E01008099","E00041054","Sheffield 051E","Sheffield 051","E08000019","Sheffield","",64,15.6479217603912,409,196,1598,1085,7849,12.2653316645807,13.8234169957956
"2090","E02001661","E01007975","E00040413","Sheffield 051A","Sheffield 051","E08000019","Sheffield","",46,17.3584905660377,265,262,1636,1085,7849,16.0146699266504,13.8234169957956
"2091","E02001661","E01007979","E00040432","Sheffield 051D","Sheffield 051","E08000019","Sheffield","",44,14.1025641025641,312,263,1634,1085,7849,16.0954712362301,13.8234169957956
"2092","E02001661","E01007976","E00040421","Sheffield 051B","Sheffield 051","E08000019","Sheffield","",19,7.0631970260223,269,149,1485,1085,7849,10.03367003367,13.8234169957956
"2093","E02001662","E01008001","E00040545","Sheffield 052B","Sheffield 052","E08000019","Sheffield","",6,2.03389830508475,295,62,1535,277,7644,4.03908794788274,3.62375719518577
"2094","E02001662","E01008000","E00040534","Sheffield 052A","Sheffield 052","E08000019","Sheffield","",10,3.83141762452107,261,54,1503,277,7644,3.59281437125748,3.62375719518577
"2095","E02001662","E01008005","E00040556","Sheffield 052D","Sheffield 052","E08000019","Sheffield","",3,1.08695652173913,276,28,1546,277,7644,1.8111254851229,3.62375719518577
"2096","E02001662","E01008000","E00040587","Sheffield 052A","Sheffield 052","E08000019","Sheffield","",5,1.69491525423729,295,54,1503,277,7644,3.59281437125748,3.62375719518577
"2097","E02001662","E01008010","E00040574","Sheffield 052E","Sheffield 052","E08000019","Sheffield","",16,5.6140350877193,285,73,1454,277,7644,5.02063273727648,3.62375719518577
"2098","E02001662","E01008005","E00040554","Sheffield 052D","Sheffield 052","E08000019","Sheffield","",9,3.50194552529183,257,28,1546,277,7644,1.8111254851229,3.62375719518577
"2099","E02001662","E01008000","E00040537","Sheffield 052A","Sheffield 052","E08000019","Sheffield","",3,1.13207547169811,265,54,1503,277,7644,3.59281437125748,3.62375719518577
"2100","E02001662","E01008001","E00040538","Sheffield 052B","Sheffield 052","E08000019","Sheffield","",11,3.886925795053,283,62,1535,277,7644,4.03908794788274,3.62375719518577
"2101","E02001662","E01008005","E00040549","Sheffield 052D","Sheffield 052","E08000019","Sheffield","",6,2.57510729613734,233,28,1546,277,7644,1.8111254851229,3.62375719518577
"2102","E02001662","E01008005","E00040550","Sheffield 052D","Sheffield 052","E08000019","Sheffield","",3,1.16279069767442,258,28,1546,277,7644,1.8111254851229,3.62375719518577
"2103","E02001662","E01008010","E00040576","Sheffield 052E","Sheffield 052","E08000019","Sheffield","",17,6.18181818181818,275,73,1454,277,7644,5.02063273727648,3.62375719518577
"2104","E02001662","E01008010","E00040571","Sheffield 052E","Sheffield 052","E08000019","Sheffield","",12,3.87096774193548,310,73,1454,277,7644,5.02063273727648,3.62375719518577
"2105","E02001662","E01008005","E00040552","Sheffield 052D","Sheffield 052","E08000019","Sheffield","",3,1.09489051094891,274,28,1546,277,7644,1.8111254851229,3.62375719518577
"2106","E02001662","E01008004","E00040580","Sheffield 052C","Sheffield 052","E08000019","Sheffield","",7,2.7027027027027,259,60,1606,277,7644,3.7359900373599,3.62375719518577
"2107","E02001662","E01008001","E00040544","Sheffield 052B","Sheffield 052","E08000019","Sheffield","",9,2.87539936102236,313,62,1535,277,7644,4.03908794788274,3.62375719518577
"2108","E02001662","E01008005","E00040551","Sheffield 052D","Sheffield 052","E08000019","Sheffield","",4,1.61290322580645,248,28,1546,277,7644,1.8111254851229,3.62375719518577
"2109","E02001662","E01008001","E00040548","Sheffield 052B","Sheffield 052","E08000019","Sheffield","",9,3.6144578313253,249,62,1535,277,7644,4.03908794788274,3.62375719518577
"2110","E02001662","E01008004","E00040582","Sheffield 052C","Sheffield 052","E08000019","Sheffield","",2,0.881057268722467,227,60,1606,277,7644,3.7359900373599,3.62375719518577
"2111","E02001662","E01008001","E00040543","Sheffield 052B","Sheffield 052","E08000019","Sheffield","",27,6.83544303797468,395,62,1535,277,7644,4.03908794788274,3.62375719518577
"2112","E02001662","E01008004","E00040542","Sheffield 052C","Sheffield 052","E08000019","Sheffield","",11,3.18840579710145,345,60,1606,277,7644,3.7359900373599,3.62375719518577
"2113","E02001662","E01008000","E00040526","Sheffield 052A","Sheffield 052","E08000019","Sheffield","",21,6.06936416184971,346,54,1503,277,7644,3.59281437125748,3.62375719518577
"2114","E02001662","E01008010","E00040575","Sheffield 052E","Sheffield 052","E08000019","Sheffield","",18,6.42857142857143,280,73,1454,277,7644,5.02063273727648,3.62375719518577
"2115","E02001662","E01008004","E00040579","Sheffield 052C","Sheffield 052","E08000019","Sheffield","",23,8.45588235294118,272,60,1606,277,7644,3.7359900373599,3.62375719518577
"2116","E02001662","E01008000","E00040583","Sheffield 052A","Sheffield 052","E08000019","Sheffield","",15,4.46428571428571,336,54,1503,277,7644,3.59281437125748,3.62375719518577
"2117","E02001662","E01008010","E00040578","Sheffield 052E","Sheffield 052","E08000019","Sheffield","",10,3.28947368421053,304,73,1454,277,7644,5.02063273727648,3.62375719518577
"2118","E02001662","E01008004","E00040577","Sheffield 052C","Sheffield 052","E08000019","Sheffield","",8,4.08163265306122,196,60,1606,277,7644,3.7359900373599,3.62375719518577
"2119","E02001662","E01008004","E00040581","Sheffield 052C","Sheffield 052","E08000019","Sheffield","",9,2.93159609120521,307,60,1606,277,7644,3.7359900373599,3.62375719518577
"2120","E02001663","E01007985","E00040449","Sheffield 053E","Sheffield 053","E08000019","Sheffield","",20,6.23052959501558,321,82,1555,836,7694,5.27331189710611,10.8656095658955
"2121","E02001663","E01007981","E00040427","Sheffield 053C","Sheffield 053","E08000019","Sheffield","",96,27.906976744186,344,243,1448,836,7694,16.7817679558011,10.8656095658955
"2122","E02001663","E01007980","E00040433","Sheffield 053B","Sheffield 053","E08000019","Sheffield","",56,16.5680473372781,338,177,1544,836,7694,11.4637305699482,10.8656095658955
"2123","E02001663","E01007980","E00040437","Sheffield 053B","Sheffield 053","E08000019","Sheffield","",18,9.78260869565217,184,177,1544,836,7694,11.4637305699482,10.8656095658955
"2124","E02001663","E01007978","E00040406","Sheffield 053A","Sheffield 053","E08000019","Sheffield","",44,14.3790849673203,306,212,1664,836,7694,12.7403846153846,10.8656095658955
"2125","E02001663","E01007985","E00040444","Sheffield 053E","Sheffield 053","E08000019","Sheffield","",12,3.84615384615385,312,82,1555,836,7694,5.27331189710611,10.8656095658955
"2126","E02001663","E01007980","E00040438","Sheffield 053B","Sheffield 053","E08000019","Sheffield","",26,8.8135593220339,295,177,1544,836,7694,11.4637305699482,10.8656095658955
"2127","E02001663","E01007981","E00040436","Sheffield 053C","Sheffield 053","E08000019","Sheffield","",33,10.2167182662539,323,243,1448,836,7694,16.7817679558011,10.8656095658955
"2128","E02001663","E01007981","E00040429","Sheffield 053C","Sheffield 053","E08000019","Sheffield","",37,16.2280701754386,228,243,1448,836,7694,16.7817679558011,10.8656095658955
"2129","E02001663","E01007981","E00040434","Sheffield 053C","Sheffield 053","E08000019","Sheffield","",28,10.6060606060606,264,243,1448,836,7694,16.7817679558011,10.8656095658955
"2130","E02001663","E01007985","E00040399","Sheffield 053E","Sheffield 053","E08000019","Sheffield","",26,7.62463343108504,341,82,1555,836,7694,5.27331189710611,10.8656095658955
"2131","E02001663","E01007980","E00040409","Sheffield 053B","Sheffield 053","E08000019","Sheffield","",23,10.7981220657277,213,177,1544,836,7694,11.4637305699482,10.8656095658955
"2132","E02001663","E01007980","E00040440","Sheffield 053B","Sheffield 053","E08000019","Sheffield","",33,11.8279569892473,279,177,1544,836,7694,11.4637305699482,10.8656095658955
"2133","E02001663","E01007983","E00040445","Sheffield 053D","Sheffield 053","E08000019","Sheffield","",26,12.3809523809524,210,122,1483,836,7694,8.22656776803776,10.8656095658955
"2134","E02001663","E01007980","E00040422","Sheffield 053B","Sheffield 053","E08000019","Sheffield","",21,8.93617021276596,235,177,1544,836,7694,11.4637305699482,10.8656095658955
"2135","E02001663","E01007978","E00040415","Sheffield 053A","Sheffield 053","E08000019","Sheffield","",38,13.1944444444444,288,212,1664,836,7694,12.7403846153846,10.8656095658955
"2136","E02001663","E01007978","E00040423","Sheffield 053A","Sheffield 053","E08000019","Sheffield","",56,13.2075471698113,424,212,1664,836,7694,12.7403846153846,10.8656095658955
"2137","E02001663","E01007978","E00040430","Sheffield 053A","Sheffield 053","E08000019","Sheffield","",37,11.5625,320,212,1664,836,7694,12.7403846153846,10.8656095658955
"2138","E02001663","E01007983","E00040401","Sheffield 053D","Sheffield 053","E08000019","Sheffield","",22,6.04395604395604,364,122,1483,836,7694,8.22656776803776,10.8656095658955
"2139","E02001663","E01007985","E00040453","Sheffield 053E","Sheffield 053","E08000019","Sheffield","",9,3.19148936170213,282,82,1555,836,7694,5.27331189710611,10.8656095658955
"2140","E02001663","E01007981","E00040410","Sheffield 053C","Sheffield 053","E08000019","Sheffield","",49,16.9550173010381,289,243,1448,836,7694,16.7817679558011,10.8656095658955
"2141","E02001663","E01007983","E00040412","Sheffield 053D","Sheffield 053","E08000019","Sheffield","",37,10.5413105413105,351,122,1483,836,7694,8.22656776803776,10.8656095658955
"2142","E02001663","E01007978","E00040420","Sheffield 053A","Sheffield 053","E08000019","Sheffield","",37,11.3496932515337,326,212,1664,836,7694,12.7403846153846,10.8656095658955
"2143","E02001663","E01007983","E00040441","Sheffield 053D","Sheffield 053","E08000019","Sheffield","",17,5.72390572390572,297,122,1483,836,7694,8.22656776803776,10.8656095658955
"2144","E02001663","E01007985","E00040455","Sheffield 053E","Sheffield 053","E08000019","Sheffield","",15,5.01672240802676,299,82,1555,836,7694,5.27331189710611,10.8656095658955
"2145","E02001663","E01007983","E00040457","Sheffield 053D","Sheffield 053","E08000019","Sheffield","",20,7.66283524904215,261,122,1483,836,7694,8.22656776803776,10.8656095658955
"2146","E02001664","E01008002","E00040547","Sheffield 054B","Sheffield 054","E08000019","Sheffield","",7,2.69230769230769,260,71,1565,376,6158,4.53674121405751,6.10587853199091
"2147","E02001664","E01007982","E00040442","Sheffield 054A","Sheffield 054","E08000019","Sheffield","",19,6.90909090909091,275,190,1821,376,6158,10.4338275672707,6.10587853199091
"2148","E02001664","E01008003","E00040525","Sheffield 054C","Sheffield 054","E08000019","Sheffield","",29,12.6637554585153,229,74,1410,376,6158,5.24822695035461,6.10587853199091
"2149","E02001664","E01007982","E00040411","Sheffield 054A","Sheffield 054","E08000019","Sheffield","",34,6.640625,512,190,1821,376,6158,10.4338275672707,6.10587853199091
"2150","E02001664","E01008003","E00040546","Sheffield 054C","Sheffield 054","E08000019","Sheffield","",6,2.30769230769231,260,74,1410,376,6158,5.24822695035461,6.10587853199091
"2151","E02001664","E01007982","E00040456","Sheffield 054A","Sheffield 054","E08000019","Sheffield","",19,8.08510638297872,235,190,1821,376,6158,10.4338275672707,6.10587853199091
"2152","E02001664","E01008006","E00040558","Sheffield 054D","Sheffield 054","E08000019","Sheffield","",6,2.1505376344086,279,41,1362,376,6158,3.01027900146843,6.10587853199091
"2153","E02001664","E01008003","E00040585","Sheffield 054C","Sheffield 054","E08000019","Sheffield","",14,4.66666666666667,300,74,1410,376,6158,5.24822695035461,6.10587853199091
"2154","E02001664","E01008003","E00040541","Sheffield 054C","Sheffield 054","E08000019","Sheffield","",11,3.45911949685535,318,74,1410,376,6158,5.24822695035461,6.10587853199091
"2155","E02001664","E01008003","E00040536","Sheffield 054C","Sheffield 054","E08000019","Sheffield","",14,4.62046204620462,303,74,1410,376,6158,5.24822695035461,6.10587853199091
"2156","E02001664","E01008002","E00040553","Sheffield 054B","Sheffield 054","E08000019","Sheffield","",16,5.42372881355932,295,71,1565,376,6158,4.53674121405751,6.10587853199091
"2157","E02001664","E01008006","E00040555","Sheffield 054D","Sheffield 054","E08000019","Sheffield","",6,1.85185185185185,324,41,1362,376,6158,3.01027900146843,6.10587853199091
"2158","E02001664","E01007982","E00040400","Sheffield 054A","Sheffield 054","E08000019","Sheffield","",57,12.5827814569536,453,190,1821,376,6158,10.4338275672707,6.10587853199091
"2159","E02001664","E01008002","E00040528","Sheffield 054B","Sheffield 054","E08000019","Sheffield","",4,1.38888888888889,288,71,1565,376,6158,4.53674121405751,6.10587853199091
"2160","E02001664","E01008002","E00040539","Sheffield 054B","Sheffield 054","E08000019","Sheffield","",33,6.86070686070686,481,71,1565,376,6158,4.53674121405751,6.10587853199091
"2161","E02001664","E01008006","E00040557","Sheffield 054D","Sheffield 054","E08000019","Sheffield","",9,3.01003344481605,299,41,1362,376,6158,3.01027900146843,6.10587853199091
"2162","E02001664","E01007982","E00040450","Sheffield 054A","Sheffield 054","E08000019","Sheffield","",61,17.6300578034682,346,190,1821,376,6158,10.4338275672707,6.10587853199091
"2163","E02001664","E01008006","E00040560","Sheffield 054D","Sheffield 054","E08000019","Sheffield","",13,5.078125,256,41,1362,376,6158,3.01027900146843,6.10587853199091
"2164","E02001664","E01008002","E00040527","Sheffield 054B","Sheffield 054","E08000019","Sheffield","",11,4.5643153526971,241,71,1565,376,6158,4.53674121405751,6.10587853199091
"2165","E02001664","E01008006","E00040529","Sheffield 054D","Sheffield 054","E08000019","Sheffield","",7,3.43137254901961,204,41,1362,376,6158,3.01027900146843,6.10587853199091
"2166","E02001665","E01007928","E00040205","Sheffield 055B","Sheffield 055","E08000019","Sheffield","",30,10.1694915254237,295,145,1751,715,9476,8.28098229583095,7.54537779653862
"2167","E02001665","E01007928","E00040196","Sheffield 055B","Sheffield 055","E08000019","Sheffield","",29,7.94520547945206,365,145,1751,715,9476,8.28098229583095,7.54537779653862
"2168","E02001665","E01007939","E00040154","Sheffield 055F","Sheffield 055","E08000019","Sheffield","",9,3.28467153284672,274,77,1534,715,9476,5.01955671447197,7.54537779653862
"2169","E02001665","E01007929","E00040163","Sheffield 055C","Sheffield 055","E08000019","Sheffield","",46,15.0819672131148,305,134,1628,715,9476,8.23095823095823,7.54537779653862
"2170","E02001665","E01007932","E00040169","Sheffield 055E","Sheffield 055","E08000019","Sheffield","",24,6.83760683760684,351,113,1415,715,9476,7.98586572438163,7.54537779653862
"2171","E02001665","E01007929","E00040215","Sheffield 055C","Sheffield 055","E08000019","Sheffield","",16,4.74777448071217,337,134,1628,715,9476,8.23095823095823,7.54537779653862
"2172","E02001665","E01007939","E00040200","Sheffield 055F","Sheffield 055","E08000019","Sheffield","",26,5.77777777777778,450,77,1534,715,9476,5.01955671447197,7.54537779653862
"2173","E02001665","E01007928","E00040193","Sheffield 055B","Sheffield 055","E08000019","Sheffield","",19,5.44412607449857,349,145,1751,715,9476,8.28098229583095,7.54537779653862
"2174","E02001665","E01007927","E00040167","Sheffield 055A","Sheffield 055","E08000019","Sheffield","",28,7.10659898477157,394,114,1672,715,9476,6.81818181818182,7.54537779653862
"2175","E02001665","E01007929","E00040209","Sheffield 055C","Sheffield 055","E08000019","Sheffield","",17,5.82191780821918,292,134,1628,715,9476,8.23095823095823,7.54537779653862
"2176","E02001665","E01007929","E00040214","Sheffield 055C","Sheffield 055","E08000019","Sheffield","",24,7.29483282674772,329,134,1628,715,9476,8.23095823095823,7.54537779653862
"2177","E02001665","E01007932","E00040170","Sheffield 055E","Sheffield 055","E08000019","Sheffield","",30,8.24175824175824,364,113,1415,715,9476,7.98586572438163,7.54537779653862
"2178","E02001665","E01007930","E00040213","Sheffield 055D","Sheffield 055","E08000019","Sheffield","",19,5.19125683060109,366,132,1476,715,9476,8.94308943089431,7.54537779653862
"2179","E02001665","E01007929","E00040162","Sheffield 055C","Sheffield 055","E08000019","Sheffield","",31,8.49315068493151,365,134,1628,715,9476,8.23095823095823,7.54537779653862
"2180","E02001665","E01007932","E00040173","Sheffield 055E","Sheffield 055","E08000019","Sheffield","",34,8.07600950118765,421,113,1415,715,9476,7.98586572438163,7.54537779653862
"2181","E02001665","E01007927","E00040202","Sheffield 055A","Sheffield 055","E08000019","Sheffield","",22,6.14525139664804,358,114,1672,715,9476,6.81818181818182,7.54537779653862
"2182","E02001665","E01007939","E00040195","Sheffield 055F","Sheffield 055","E08000019","Sheffield","",12,3.80952380952381,315,77,1534,715,9476,5.01955671447197,7.54537779653862
"2183","E02001665","E01007930","E00040210","Sheffield 055D","Sheffield 055","E08000019","Sheffield","",28,7.79944289693593,359,132,1476,715,9476,8.94308943089431,7.54537779653862
"2184","E02001665","E01007930","E00040161","Sheffield 055D","Sheffield 055","E08000019","Sheffield","",63,17.5977653631285,358,132,1476,715,9476,8.94308943089431,7.54537779653862
"2185","E02001665","E01007939","E00040197","Sheffield 055F","Sheffield 055","E08000019","Sheffield","",17,7.62331838565022,223,77,1534,715,9476,5.01955671447197,7.54537779653862
"2186","E02001665","E01007927","E00040207","Sheffield 055A","Sheffield 055","E08000019","Sheffield","",28,8.30860534124629,337,114,1672,715,9476,6.81818181818182,7.54537779653862
"2187","E02001665","E01007927","E00040211","Sheffield 055A","Sheffield 055","E08000019","Sheffield","",18,9,200,114,1672,715,9476,6.81818181818182,7.54537779653862
"2188","E02001665","E01007927","E00040208","Sheffield 055A","Sheffield 055","E08000019","Sheffield","",18,4.69973890339426,383,114,1672,715,9476,6.81818181818182,7.54537779653862
"2189","E02001665","E01007928","E00040203","Sheffield 055B","Sheffield 055","E08000019","Sheffield","",32,8.18414322250639,391,145,1751,715,9476,8.28098229583095,7.54537779653862
"2190","E02001665","E01007939","E00040183","Sheffield 055F","Sheffield 055","E08000019","Sheffield","",13,4.77941176470588,272,77,1534,715,9476,5.01955671447197,7.54537779653862
"2191","E02001665","E01007928","E00040199","Sheffield 055B","Sheffield 055","E08000019","Sheffield","",35,9.97150997150997,351,145,1751,715,9476,8.28098229583095,7.54537779653862
"2192","E02001665","E01007930","E00040212","Sheffield 055D","Sheffield 055","E08000019","Sheffield","",22,5.59796437659033,393,132,1476,715,9476,8.94308943089431,7.54537779653862
"2193","E02001665","E01007932","E00040166","Sheffield 055E","Sheffield 055","E08000019","Sheffield","",25,8.96057347670251,279,113,1415,715,9476,7.98586572438163,7.54537779653862
"2194","E02001666","E01008032","E00040714","Sheffield 056C","Sheffield 056","E08000019","Sheffield","",9,3.515625,256,30,1407,164,6195,2.13219616204691,2.64729620661824
"2195","E02001666","E01008034","E00040648","Sheffield 056D","Sheffield 056","E08000019","Sheffield","",19,5.27777777777778,360,59,1745,164,6195,3.3810888252149,2.64729620661824
"2196","E02001666","E01008028","E00040644","Sheffield 056A","Sheffield 056","E08000019","Sheffield","",4,1.6597510373444,241,25,1547,164,6195,1.61603102779573,2.64729620661824
"2197","E02001666","E01008029","E00040701","Sheffield 056B","Sheffield 056","E08000019","Sheffield","",10,3.40136054421769,294,50,1496,164,6195,3.34224598930481,2.64729620661824
"2198","E02001666","E01008034","E00040710","Sheffield 056D","Sheffield 056","E08000019","Sheffield","",14,3.44827586206897,406,59,1745,164,6195,3.3810888252149,2.64729620661824
"2199","E02001666","E01008032","E00040702","Sheffield 056C","Sheffield 056","E08000019","Sheffield","",8,2.53164556962025,316,30,1407,164,6195,2.13219616204691,2.64729620661824
"2200","E02001666","E01008029","E00040706","Sheffield 056B","Sheffield 056","E08000019","Sheffield","",5,1.70648464163823,293,50,1496,164,6195,3.34224598930481,2.64729620661824
"2201","E02001666","E01008032","E00040645","Sheffield 056C","Sheffield 056","E08000019","Sheffield","",3,0.974025974025974,308,30,1407,164,6195,2.13219616204691,2.64729620661824
"2202","E02001666","E01008028","E00040642","Sheffield 056A","Sheffield 056","E08000019","Sheffield","",2,0.909090909090909,220,25,1547,164,6195,1.61603102779573,2.64729620661824
"2203","E02001666","E01008028","E00040700","Sheffield 056A","Sheffield 056","E08000019","Sheffield","",4,1.85185185185185,216,25,1547,164,6195,1.61603102779573,2.64729620661824
"2204","E02001666","E01008032","E00040708","Sheffield 056C","Sheffield 056","E08000019","Sheffield","",9,2.94117647058824,306,30,1407,164,6195,2.13219616204691,2.64729620661824
"2205","E02001666","E01008028","E00040643","Sheffield 056A","Sheffield 056","E08000019","Sheffield","",2,0.743494423791822,269,25,1547,164,6195,1.61603102779573,2.64729620661824
"2206","E02001666","E01008032","E00040646","Sheffield 056C","Sheffield 056","E08000019","Sheffield","",1,0.452488687782805,221,30,1407,164,6195,2.13219616204691,2.64729620661824
"2207","E02001666","E01008028","E00040696","Sheffield 056A","Sheffield 056","E08000019","Sheffield","",6,1.81268882175227,331,25,1547,164,6195,1.61603102779573,2.64729620661824
"2208","E02001666","E01008028","E00040699","Sheffield 056A","Sheffield 056","E08000019","Sheffield","",7,2.59259259259259,270,25,1547,164,6195,1.61603102779573,2.64729620661824
"2209","E02001666","E01008029","E00040707","Sheffield 056B","Sheffield 056","E08000019","Sheffield","",12,4.21052631578947,285,50,1496,164,6195,3.34224598930481,2.64729620661824
"2210","E02001666","E01008029","E00040711","Sheffield 056B","Sheffield 056","E08000019","Sheffield","",8,2.64900662251656,302,50,1496,164,6195,3.34224598930481,2.64729620661824
"2211","E02001666","E01008034","E00040703","Sheffield 056D","Sheffield 056","E08000019","Sheffield","",12,3.63636363636364,330,59,1745,164,6195,3.3810888252149,2.64729620661824
"2212","E02001666","E01008034","E00040697","Sheffield 056D","Sheffield 056","E08000019","Sheffield","",10,2.67379679144385,374,59,1745,164,6195,3.3810888252149,2.64729620661824
"2213","E02001666","E01008034","E00040649","Sheffield 056D","Sheffield 056","E08000019","Sheffield","",4,1.45454545454545,275,59,1745,164,6195,3.3810888252149,2.64729620661824
"2214","E02001666","E01008029","E00040709","Sheffield 056B","Sheffield 056","E08000019","Sheffield","",15,4.6583850931677,322,50,1496,164,6195,3.34224598930481,2.64729620661824
"2215","E02001669","E01007828","E00039676","Sheffield 059A","Sheffield 059","E08000019","Sheffield","",15,5.92885375494071,253,109,1710,477,7707,6.37426900584795,6.1891786687427
"2216","E02001669","E01007829","E00039626","Sheffield 059B","Sheffield 059","E08000019","Sheffield","",4,1.29032258064516,310,126,1562,477,7707,8.06658130601793,6.1891786687427
"2217","E02001669","E01007831","E00039620","Sheffield 059C","Sheffield 059","E08000019","Sheffield","",10,3.33333333333333,300,73,1523,477,7707,4.79317137229153,6.1891786687427
"2218","E02001669","E01007831","E00039636","Sheffield 059C","Sheffield 059","E08000019","Sheffield","",15,5.03355704697987,298,73,1523,477,7707,4.79317137229153,6.1891786687427
"2219","E02001669","E01007829","E00039670","Sheffield 059B","Sheffield 059","E08000019","Sheffield","",45,13.8461538461538,325,126,1562,477,7707,8.06658130601793,6.1891786687427
"2220","E02001669","E01007828","E00039681","Sheffield 059A","Sheffield 059","E08000019","Sheffield","",22,8.05860805860806,273,109,1710,477,7707,6.37426900584795,6.1891786687427
"2221","E02001669","E01007829","E00039624","Sheffield 059B","Sheffield 059","E08000019","Sheffield","",31,9.48012232415902,327,126,1562,477,7707,8.06658130601793,6.1891786687427
"2222","E02001669","E01007831","E00039619","Sheffield 059C","Sheffield 059","E08000019","Sheffield","",22,7.09677419354839,310,73,1523,477,7707,4.79317137229153,6.1891786687427
"2223","E02001669","E01007829","E00039666","Sheffield 059B","Sheffield 059","E08000019","Sheffield","",28,8.83280757097792,317,126,1562,477,7707,8.06658130601793,6.1891786687427
"2224","E02001669","E01007832","E00039632","Sheffield 059D","Sheffield 059","E08000019","Sheffield","",29,9.17721518987342,316,71,1543,477,7707,4.60142579390797,6.1891786687427
"2225","E02001669","E01007829","E00039671","Sheffield 059B","Sheffield 059","E08000019","Sheffield","",18,6.36042402826855,283,126,1562,477,7707,8.06658130601793,6.1891786687427
"2226","E02001669","E01007831","E00039630","Sheffield 059C","Sheffield 059","E08000019","Sheffield","",14,4.48717948717949,312,73,1523,477,7707,4.79317137229153,6.1891786687427
"2227","E02001669","E01007832","E00039679","Sheffield 059D","Sheffield 059","E08000019","Sheffield","",5,2.61780104712042,191,71,1543,477,7707,4.60142579390797,6.1891786687427
"2228","E02001669","E01007828","E00039674","Sheffield 059A","Sheffield 059","E08000019","Sheffield","",10,3.46020761245675,289,109,1710,477,7707,6.37426900584795,6.1891786687427
"2229","E02001669","E01007832","E00039629","Sheffield 059D","Sheffield 059","E08000019","Sheffield","",12,4.06779661016949,295,71,1543,477,7707,4.60142579390797,6.1891786687427
"2230","E02001669","E01007832","E00039631","Sheffield 059D","Sheffield 059","E08000019","Sheffield","",5,1.98412698412698,252,71,1543,477,7707,4.60142579390797,6.1891786687427
"2231","E02001669","E01007831","E00039633","Sheffield 059C","Sheffield 059","E08000019","Sheffield","",12,3.96039603960396,303,73,1523,477,7707,4.79317137229153,6.1891786687427
"2232","E02001669","E01007832","E00039628","Sheffield 059D","Sheffield 059","E08000019","Sheffield","",13,6.19047619047619,210,71,1543,477,7707,4.60142579390797,6.1891786687427
"2233","E02001669","E01007828","E00039677","Sheffield 059A","Sheffield 059","E08000019","Sheffield","",28,10.2189781021898,274,109,1710,477,7707,6.37426900584795,6.1891786687427
"2234","E02001669","E01007828","E00039673","Sheffield 059A","Sheffield 059","E08000019","Sheffield","",23,6.13333333333333,375,109,1710,477,7707,6.37426900584795,6.1891786687427
"2235","E02001669","E01007986","E00040452","Sheffield 059E","Sheffield 059","E08000019","Sheffield","",18,7.82608695652174,230,98,1369,477,7707,7.15850986121256,6.1891786687427
"2236","E02001669","E01007986","E00040461","Sheffield 059E","Sheffield 059","E08000019","Sheffield","",10,4.34782608695652,230,98,1369,477,7707,7.15850986121256,6.1891786687427
"2237","E02001669","E01007832","E00039680","Sheffield 059D","Sheffield 059","E08000019","Sheffield","",7,2.5089605734767,279,71,1543,477,7707,4.60142579390797,6.1891786687427
"2238","E02001669","E01007986","E00040459","Sheffield 059E","Sheffield 059","E08000019","Sheffield","",14,4.74576271186441,295,98,1369,477,7707,7.15850986121256,6.1891786687427
"2239","E02001669","E01007986","E00040402","Sheffield 059E","Sheffield 059","E08000019","Sheffield","",21,7.69230769230769,273,98,1369,477,7707,7.15850986121256,6.1891786687427
"2240","E02001669","E01007986","E00040460","Sheffield 059E","Sheffield 059","E08000019","Sheffield","",35,10.2639296187683,341,98,1369,477,7707,7.15850986121256,6.1891786687427
"2241","E02001669","E01007828","E00039682","Sheffield 059A","Sheffield 059","E08000019","Sheffield","",11,4.47154471544715,246,109,1710,477,7707,6.37426900584795,6.1891786687427
"2242","E02001670","E01008076","E00040940","Sheffield 060C","Sheffield 060","E08000019","Sheffield","",14,5.46875,256,79,1352,444,5952,5.84319526627219,7.45967741935484
