"","MSOA11CD","LSOA11CD","OA11CD","LSOA11NM","MSOA11NM","LAD11CD","LAD11NM","LAD11NMW","nonwhite","pstani","Ethnic Group: All usual residents","nonwhite.lsoa","Ethnic Group: All usual residents.lsoa","pstani.lsoa","nonwhite.msoa","Ethnic Group: All usual residents.msoa","pstani.msoa","nonwhiteZoneProp.oa","nonwhiteZoneProp.lsoa","nonwhiteZoneProp.msoa","pstaniZoneProp.oa","pstaniZoneProp.lsoa","pstaniZoneProp.msoa"
"1081","E02001619","E01008119","E00041145","Sheffield 009F","Sheffield 009","E08000019","Sheffield","",10,0,376,80,1279,6,513,9422,37,2.65957446808511,6.25488663017983,5.44470388452558,0,0.469116497263487,0.392697940989174
"1082","E02001619","E01008086","E00040988","Sheffield 009B","Sheffield 009","E08000019","Sheffield","",25,0,290,68,1349,2,513,9422,37,8.62068965517241,5.0407709414381,5.44470388452558,0,0.148257968865827,0.392697940989174
"1083","E02001619","E01008118","E00041160","Sheffield 009E","Sheffield 009","E08000019","Sheffield","",15,1,204,128,1397,12,513,9422,37,7.35294117647059,9.16249105225483,5.44470388452558,0.490196078431373,0.858983536148891,0.392697940989174
"1084","E02001619","E01008116","E00041151","Sheffield 009C","Sheffield 009","E08000019","Sheffield","",15,0,324,61,1327,5,513,9422,37,4.62962962962963,4.59683496608892,5.44470388452558,0,0.376789751318764,0.392697940989174
"1085","E02001619","E01008086","E00040986","Sheffield 009B","Sheffield 009","E08000019","Sheffield","",11,0,284,68,1349,2,513,9422,37,3.87323943661972,5.0407709414381,5.44470388452558,0,0.148257968865827,0.392697940989174
"1086","E02001619","E01008085","E00040980","Sheffield 009A","Sheffield 009","E08000019","Sheffield","",8,2,283,61,1368,10,513,9422,37,2.82685512367491,4.45906432748538,5.44470388452558,0.706713780918728,0.730994152046784,0.392697940989174
"1087","E02001619","E01008119","E00041152","Sheffield 009F","Sheffield 009","E08000019","Sheffield","",16,0,262,80,1279,6,513,9422,37,6.10687022900763,6.25488663017983,5.44470388452558,0,0.469116497263487,0.392697940989174
"1088","E02001619","E01008116","E00041153","Sheffield 009C","Sheffield 009","E08000019","Sheffield","",8,4,226,61,1327,5,513,9422,37,3.53982300884956,4.59683496608892,5.44470388452558,1.76991150442478,0.376789751318764,0.392697940989174
"1089","E02001619","E01008117","E00172479","Sheffield 009D","Sheffield 009","E08000019","Sheffield","",15,1,435,70,1221,1,513,9422,37,3.44827586206897,5.73300573300573,5.44470388452558,0.229885057471264,0.0819000819000819,0.392697940989174
"1090","E02001619","E01008086","E00040989","Sheffield 009B","Sheffield 009","E08000019","Sheffield","",11,2,293,68,1349,2,513,9422,37,3.7542662116041,5.0407709414381,5.44470388452558,0.68259385665529,0.148257968865827,0.392697940989174
"1091","E02001619","E01008086","E00040985","Sheffield 009B","Sheffield 009","E08000019","Sheffield","",6,0,291,68,1349,2,513,9422,37,2.06185567010309,5.0407709414381,5.44470388452558,0,0.148257968865827,0.392697940989174
"1092","E02001619","E01008117","E00041142","Sheffield 009D","Sheffield 009","E08000019","Sheffield","",23,0,213,70,1221,1,513,9422,37,10.7981220657277,5.73300573300573,5.44470388452558,0,0.0819000819000819,0.392697940989174
"1093","E02001619","E01008118","E00041128","Sheffield 009E","Sheffield 009","E08000019","Sheffield","",29,0,313,128,1397,12,513,9422,37,9.26517571884984,9.16249105225483,5.44470388452558,0,0.858983536148891,0.392697940989174
"1094","E02001619","E01008116","E00041143","Sheffield 009C","Sheffield 009","E08000019","Sheffield","",22,0,248,61,1327,5,513,9422,37,8.87096774193548,4.59683496608892,5.44470388452558,0,0.376789751318764,0.392697940989174
"1095","E02001619","E01008116","E00041150","Sheffield 009C","Sheffield 009","E08000019","Sheffield","",10,1,225,61,1327,5,513,9422,37,4.44444444444444,4.59683496608892,5.44470388452558,0.444444444444444,0.376789751318764,0.392697940989174
"1096","E02001619","E01008125","E00041139","Sheffield 009G","Sheffield 009","E08000019","Sheffield","",2,1,225,45,1481,1,513,9422,37,0.888888888888889,3.03848750844024,5.44470388452558,0.444444444444444,0.0675219446320054,0.392697940989174
"1097","E02001619","E01008086","E00040984","Sheffield 009B","Sheffield 009","E08000019","Sheffield","",15,0,191,68,1349,2,513,9422,37,7.85340314136126,5.0407709414381,5.44470388452558,0,0.148257968865827,0.392697940989174
"1098","E02001619","E01008125","E00041137","Sheffield 009G","Sheffield 009","E08000019","Sheffield","",4,0,306,45,1481,1,513,9422,37,1.30718954248366,3.03848750844024,5.44470388452558,0,0.0675219446320054,0.392697940989174
"1099","E02001619","E01008085","E00040981","Sheffield 009A","Sheffield 009","E08000019","Sheffield","",10,0,268,61,1368,10,513,9422,37,3.73134328358209,4.45906432748538,5.44470388452558,0,0.730994152046784,0.392697940989174
"1100","E02001619","E01008085","E00040983","Sheffield 009A","Sheffield 009","E08000019","Sheffield","",8,1,257,61,1368,10,513,9422,37,3.11284046692607,4.45906432748538,5.44470388452558,0.389105058365759,0.730994152046784,0.392697940989174
"1101","E02001619","E01008118","E00041164","Sheffield 009E","Sheffield 009","E08000019","Sheffield","",18,0,315,128,1397,12,513,9422,37,5.71428571428571,9.16249105225483,5.44470388452558,0,0.858983536148891,0.392697940989174
"1102","E02001619","E01008125","E00041124","Sheffield 009G","Sheffield 009","E08000019","Sheffield","",20,0,362,45,1481,1,513,9422,37,5.52486187845304,3.03848750844024,5.44470388452558,0,0.0675219446320054,0.392697940989174
"1103","E02001619","E01008116","E00041147","Sheffield 009C","Sheffield 009","E08000019","Sheffield","",6,0,304,61,1327,5,513,9422,37,1.97368421052632,4.59683496608892,5.44470388452558,0,0.376789751318764,0.392697940989174
"1104","E02001619","E01008125","E00041138","Sheffield 009G","Sheffield 009","E08000019","Sheffield","",14,0,276,45,1481,1,513,9422,37,5.07246376811594,3.03848750844024,5.44470388452558,0,0.0675219446320054,0.392697940989174
"1105","E02001619","E01008085","E00040982","Sheffield 009A","Sheffield 009","E08000019","Sheffield","",7,0,239,61,1368,10,513,9422,37,2.92887029288703,4.45906432748538,5.44470388452558,0,0.730994152046784,0.392697940989174
"1106","E02001619","E01008085","E00040979","Sheffield 009A","Sheffield 009","E08000019","Sheffield","",28,7,321,61,1368,10,513,9422,37,8.72274143302181,4.45906432748538,5.44470388452558,2.18068535825545,0.730994152046784,0.392697940989174
"1107","E02001619","E01008117","E00041126","Sheffield 009D","Sheffield 009","E08000019","Sheffield","",12,0,219,70,1221,1,513,9422,37,5.47945205479452,5.73300573300573,5.44470388452558,0,0.0819000819000819,0.392697940989174
"1108","E02001619","E01008125","E00041140","Sheffield 009G","Sheffield 009","E08000019","Sheffield","",5,0,312,45,1481,1,513,9422,37,1.6025641025641,3.03848750844024,5.44470388452558,0,0.0675219446320054,0.392697940989174
"1109","E02001619","E01008117","E00041146","Sheffield 009D","Sheffield 009","E08000019","Sheffield","",20,0,354,70,1221,1,513,9422,37,5.64971751412429,5.73300573300573,5.44470388452558,0,0.0819000819000819,0.392697940989174
"1110","E02001620","E01008059","E00040840","Sheffield 010C","Sheffield 010","E08000019","Sheffield","",20,0,283,194,1512,40,1143,6568,208,7.06713780918728,12.8306878306878,17.4025578562728,0,2.64550264550265,3.16686967113276
"1111","E02001620","E01008060","E00040844","Sheffield 010D","Sheffield 010","E08000019","Sheffield","",5,1,266,161,1386,18,1143,6568,208,1.8796992481203,11.6161616161616,17.4025578562728,0.37593984962406,1.2987012987013,3.16686967113276
"1112","E02001620","E01007849","E00039793","Sheffield 010A","Sheffield 010","E08000019","Sheffield","",159,60,463,598,2113,122,1143,6568,208,34.341252699784,28.30099384761,17.4025578562728,12.9589632829374,5.77378135352579,3.16686967113276
"1113","E02001620","E01008060","E00040842","Sheffield 010D","Sheffield 010","E08000019","Sheffield","",39,1,282,161,1386,18,1143,6568,208,13.8297872340426,11.6161616161616,17.4025578562728,0.354609929078014,1.2987012987013,3.16686967113276
"1114","E02001620","E01008059","E00040839","Sheffield 010C","Sheffield 010","E08000019","Sheffield","",35,12,289,194,1512,40,1143,6568,208,12.1107266435986,12.8306878306878,17.4025578562728,4.1522491349481,2.64550264550265,3.16686967113276
"1115","E02001620","E01008059","E00040847","Sheffield 010C","Sheffield 010","E08000019","Sheffield","",63,9,296,194,1512,40,1143,6568,208,21.2837837837838,12.8306878306878,17.4025578562728,3.04054054054054,2.64550264550265,3.16686967113276
"1116","E02001620","E01008059","E00040838","Sheffield 010C","Sheffield 010","E08000019","Sheffield","",32,4,331,194,1512,40,1143,6568,208,9.66767371601208,12.8306878306878,17.4025578562728,1.20845921450151,2.64550264550265,3.16686967113276
"1117","E02001620","E01007857","E00039783","Sheffield 010B","Sheffield 010","E08000019","Sheffield","",43,8,331,190,1557,28,1143,6568,208,12.9909365558912,12.2029543994862,17.4025578562728,2.41691842900302,1.79833012202954,3.16686967113276
"1118","E02001620","E01007857","E00039757","Sheffield 010B","Sheffield 010","E08000019","Sheffield","",24,8,319,190,1557,28,1143,6568,208,7.52351097178683,12.2029543994862,17.4025578562728,2.50783699059561,1.79833012202954,3.16686967113276
"1119","E02001620","E01007849","E00172546","Sheffield 010A","Sheffield 010","E08000019","Sheffield","",91,4,340,598,2113,122,1143,6568,208,26.7647058823529,28.30099384761,17.4025578562728,1.17647058823529,5.77378135352579,3.16686967113276
"1120","E02001620","E01007849","E00039788","Sheffield 010A","Sheffield 010","E08000019","Sheffield","",112,39,376,598,2113,122,1143,6568,208,29.7872340425532,28.30099384761,17.4025578562728,10.3723404255319,5.77378135352579,3.16686967113276
"1121","E02001620","E01007857","E00039782","Sheffield 010B","Sheffield 010","E08000019","Sheffield","",50,2,340,190,1557,28,1143,6568,208,14.7058823529412,12.2029543994862,17.4025578562728,0.588235294117647,1.79833012202954,3.16686967113276
"1122","E02001620","E01008059","E00040808","Sheffield 010C","Sheffield 010","E08000019","Sheffield","",44,15,313,194,1512,40,1143,6568,208,14.0575079872204,12.8306878306878,17.4025578562728,4.79233226837061,2.64550264550265,3.16686967113276
"1123","E02001620","E01007849","E00172545","Sheffield 010A","Sheffield 010","E08000019","Sheffield","",150,9,350,598,2113,122,1143,6568,208,42.8571428571429,28.30099384761,17.4025578562728,2.57142857142857,5.77378135352579,3.16686967113276
"1124","E02001620","E01007857","E00039781","Sheffield 010B","Sheffield 010","E08000019","Sheffield","",47,9,260,190,1557,28,1143,6568,208,18.0769230769231,12.2029543994862,17.4025578562728,3.46153846153846,1.79833012202954,3.16686967113276
"1125","E02001620","E01008060","E00040834","Sheffield 010D","Sheffield 010","E08000019","Sheffield","",46,13,278,161,1386,18,1143,6568,208,16.5467625899281,11.6161616161616,17.4025578562728,4.67625899280576,1.2987012987013,3.16686967113276
"1126","E02001620","E01007849","E00039747","Sheffield 010A","Sheffield 010","E08000019","Sheffield","",42,9,285,598,2113,122,1143,6568,208,14.7368421052632,28.30099384761,17.4025578562728,3.15789473684211,5.77378135352579,3.16686967113276
"1127","E02001620","E01007857","E00039784","Sheffield 010B","Sheffield 010","E08000019","Sheffield","",26,1,307,190,1557,28,1143,6568,208,8.46905537459283,12.2029543994862,17.4025578562728,0.325732899022801,1.79833012202954,3.16686967113276
"1128","E02001620","E01008060","E00040843","Sheffield 010D","Sheffield 010","E08000019","Sheffield","",31,3,244,161,1386,18,1143,6568,208,12.7049180327869,11.6161616161616,17.4025578562728,1.22950819672131,1.2987012987013,3.16686967113276
"1129","E02001620","E01007849","E00039785","Sheffield 010A","Sheffield 010","E08000019","Sheffield","",44,1,299,598,2113,122,1143,6568,208,14.7157190635452,28.30099384761,17.4025578562728,0.334448160535117,5.77378135352579,3.16686967113276
"1130","E02001620","E01008060","E00040841","Sheffield 010D","Sheffield 010","E08000019","Sheffield","",40,0,316,161,1386,18,1143,6568,208,12.6582278481013,11.6161616161616,17.4025578562728,0,1.2987012987013,3.16686967113276
"1131","E02001621","E01008063","E00040853","Sheffield 011B","Sheffield 011","E08000019","Sheffield","",30,7,269,184,1541,31,740,5471,96,11.1524163568773,11.9402985074627,13.5258636446719,2.60223048327138,2.01168072680078,1.75470663498446
"1132","E02001621","E01008061","E00040852","Sheffield 011A","Sheffield 011","E08000019","Sheffield","",97,15,330,286,1596,43,740,5471,96,29.3939393939394,17.9197994987469,13.5258636446719,4.54545454545455,2.69423558897243,1.75470663498446
"1133","E02001621","E01008061","E00040848","Sheffield 011A","Sheffield 011","E08000019","Sheffield","",65,8,357,286,1596,43,740,5471,96,18.2072829131653,17.9197994987469,13.5258636446719,2.24089635854342,2.69423558897243,1.75470663498446
"1134","E02001621","E01033277","E00041161","Sheffield 011E","Sheffield 011","E08000019","Sheffield","",32,0,295,270,2334,22,740,5471,96,10.8474576271186,11.5681233933162,13.5258636446719,0,0.942587832047986,1.75470663498446
"1135","E02001621","E01033277","E00041155","Sheffield 011E","Sheffield 011","E08000019","Sheffield","",25,1,284,270,2334,22,740,5471,96,8.80281690140845,11.5681233933162,13.5258636446719,0.352112676056338,0.942587832047986,1.75470663498446
"1136","E02001621","E01008061","E00040846","Sheffield 011A","Sheffield 011","E08000019","Sheffield","",37,5,270,286,1596,43,740,5471,96,13.7037037037037,17.9197994987469,13.5258636446719,1.85185185185185,2.69423558897243,1.75470663498446
"1137","E02001621","E01008061","E00040849","Sheffield 011A","Sheffield 011","E08000019","Sheffield","",41,13,321,286,1596,43,740,5471,96,12.7725856697819,17.9197994987469,13.5258636446719,4.04984423676012,2.69423558897243,1.75470663498446
"1138","E02001621","E01033277","E00041159","Sheffield 011E","Sheffield 011","E08000019","Sheffield","",42,0,313,270,2334,22,740,5471,96,13.4185303514377,11.5681233933162,13.5258636446719,0,0.942587832047986,1.75470663498446
"1139","E02001621","E01033277","E00041158","Sheffield 011E","Sheffield 011","E08000019","Sheffield","",23,10,163,270,2334,22,740,5471,96,14.1104294478528,11.5681233933162,13.5258636446719,6.13496932515337,0.942587832047986,1.75470663498446
"1140","E02001621","E01033277","E00041157","Sheffield 011E","Sheffield 011","E08000019","Sheffield","",27,0,304,270,2334,22,740,5471,96,8.88157894736842,11.5681233933162,13.5258636446719,0,0.942587832047986,1.75470663498446
"1141","E02001621","E01033277","E00041154","Sheffield 011E","Sheffield 011","E08000019","Sheffield","",35,3,294,270,2334,22,740,5471,96,11.9047619047619,11.5681233933162,13.5258636446719,1.02040816326531,0.942587832047986,1.75470663498446
"1142","E02001621","E01033277","E00172486","Sheffield 011E","Sheffield 011","E08000019","Sheffield","",27,4,327,270,2334,22,740,5471,96,8.25688073394496,11.5681233933162,13.5258636446719,1.22324159021407,0.942587832047986,1.75470663498446
"1143","E02001621","E01033277","E00041149","Sheffield 011E","Sheffield 011","E08000019","Sheffield","",59,4,354,270,2334,22,740,5471,96,16.6666666666667,11.5681233933162,13.5258636446719,1.12994350282486,0.942587832047986,1.75470663498446
"1144","E02001621","E01008063","E00040802","Sheffield 011B","Sheffield 011","E08000019","Sheffield","",14,2,330,184,1541,31,740,5471,96,4.24242424242424,11.9402985074627,13.5258636446719,0.606060606060606,2.01168072680078,1.75470663498446
"1145","E02001621","E01008063","E00040854","Sheffield 011B","Sheffield 011","E08000019","Sheffield","",16,0,152,184,1541,31,740,5471,96,10.5263157894737,11.9402985074627,13.5258636446719,0,2.01168072680078,1.75470663498446
"1146","E02001621","E01008061","E00040845","Sheffield 011A","Sheffield 011","E08000019","Sheffield","",46,2,318,286,1596,43,740,5471,96,14.4654088050314,17.9197994987469,13.5258636446719,0.628930817610063,2.69423558897243,1.75470663498446
"1147","E02001621","E01008063","E00040800","Sheffield 011B","Sheffield 011","E08000019","Sheffield","",45,5,305,184,1541,31,740,5471,96,14.7540983606557,11.9402985074627,13.5258636446719,1.63934426229508,2.01168072680078,1.75470663498446
"1148","E02001621","E01008063","E00040851","Sheffield 011B","Sheffield 011","E08000019","Sheffield","",13,0,154,184,1541,31,740,5471,96,8.44155844155844,11.9402985074627,13.5258636446719,0,2.01168072680078,1.75470663498446
"1149","E02001621","E01008063","E00040809","Sheffield 011B","Sheffield 011","E08000019","Sheffield","",66,17,331,184,1541,31,740,5471,96,19.9395770392749,11.9402985074627,13.5258636446719,5.13595166163142,2.01168072680078,1.75470663498446
"1150","E02001622","E01008122","E00041168","Sheffield 012E","Sheffield 012","E08000019","Sheffield","",31,0,358,94,1350,5,617,8884,52,8.65921787709497,6.96296296296296,6.94506978838361,0,0.37037037037037,0.585321927059883
"1151","E02001622","E01008122","E00041167","Sheffield 012E","Sheffield 012","E08000019","Sheffield","",6,0,208,94,1350,5,617,8884,52,2.88461538461538,6.96296296296296,6.94506978838361,0,0.37037037037037,0.585321927059883
"1152","E02001622","E01008124","E00041135","Sheffield 012F","Sheffield 012","E08000019","Sheffield","",24,4,317,174,1499,18,617,8884,52,7.57097791798107,11.6077384923282,6.94506978838361,1.26182965299685,1.20080053368913,0.585321927059883
"1153","E02001622","E01008088","E00040995","Sheffield 012B","Sheffield 012","E08000019","Sheffield","",14,0,255,64,1429,1,617,8884,52,5.49019607843137,4.47865640307908,6.94506978838361,0,0.0699790062981106,0.585321927059883
"1154","E02001622","E01008088","E00040969","Sheffield 012B","Sheffield 012","E08000019","Sheffield","",5,0,289,64,1429,1,617,8884,52,1.73010380622837,4.47865640307908,6.94506978838361,0,0.0699790062981106,0.585321927059883
"1155","E02001622","E01008088","E00040968","Sheffield 012B","Sheffield 012","E08000019","Sheffield","",26,0,336,64,1429,1,617,8884,52,7.73809523809524,4.47865640307908,6.94506978838361,0,0.0699790062981106,0.585321927059883
"1156","E02001622","E01008124","E00041130","Sheffield 012F","Sheffield 012","E08000019","Sheffield","",64,0,284,174,1499,18,617,8884,52,22.5352112676056,11.6077384923282,6.94506978838361,0,1.20080053368913,0.585321927059883
"1157","E02001622","E01008124","E00041136","Sheffield 012F","Sheffield 012","E08000019","Sheffield","",36,0,280,174,1499,18,617,8884,52,12.8571428571429,11.6077384923282,6.94506978838361,0,1.20080053368913,0.585321927059883
"1158","E02001622","E01008122","E00041169","Sheffield 012E","Sheffield 012","E08000019","Sheffield","",12,4,291,94,1350,5,617,8884,52,4.12371134020619,6.96296296296296,6.94506978838361,1.3745704467354,0.37037037037037,0.585321927059883
"1159","E02001622","E01008122","E00041166","Sheffield 012E","Sheffield 012","E08000019","Sheffield","",9,0,188,94,1350,5,617,8884,52,4.78723404255319,6.96296296296296,6.94506978838361,0,0.37037037037037,0.585321927059883
"1160","E02001622","E01008124","E00041133","Sheffield 012F","Sheffield 012","E08000019","Sheffield","",37,10,310,174,1499,18,617,8884,52,11.9354838709677,11.6077384923282,6.94506978838361,3.2258064516129,1.20080053368913,0.585321927059883
"1161","E02001622","E01008122","E00041131","Sheffield 012E","Sheffield 012","E08000019","Sheffield","",36,1,305,94,1350,5,617,8884,52,11.8032786885246,6.96296296296296,6.94506978838361,0.327868852459016,0.37037037037037,0.585321927059883
"1162","E02001622","E01008087","E00040977","Sheffield 012A","Sheffield 012","E08000019","Sheffield","",9,4,259,59,1555,8,617,8884,52,3.47490347490348,3.79421221864952,6.94506978838361,1.54440154440154,0.514469453376206,0.585321927059883
"1163","E02001622","E01008088","E00040991","Sheffield 012B","Sheffield 012","E08000019","Sheffield","",18,1,270,64,1429,1,617,8884,52,6.66666666666667,4.47865640307908,6.94506978838361,0.37037037037037,0.0699790062981106,0.585321927059883
"1164","E02001622","E01008090","E00040970","Sheffield 012C","Sheffield 012","E08000019","Sheffield","",16,1,248,115,1624,3,617,8884,52,6.45161290322581,7.08128078817734,6.94506978838361,0.403225806451613,0.184729064039409,0.585321927059883
"1165","E02001622","E01008092","E00041003","Sheffield 012D","Sheffield 012","E08000019","Sheffield","",29,0,331,111,1427,17,617,8884,52,8.76132930513595,7.77855641205326,6.94506978838361,0,1.19131044148563,0.585321927059883
"1166","E02001622","E01008124","E00041134","Sheffield 012F","Sheffield 012","E08000019","Sheffield","",13,4,308,174,1499,18,617,8884,52,4.22077922077922,11.6077384923282,6.94506978838361,1.2987012987013,1.20080053368913,0.585321927059883
"1167","E02001622","E01008087","E00040996","Sheffield 012A","Sheffield 012","E08000019","Sheffield","",18,0,287,59,1555,8,617,8884,52,6.27177700348432,3.79421221864952,6.94506978838361,0,0.514469453376206,0.585321927059883
"1168","E02001622","E01008087","E00040987","Sheffield 012A","Sheffield 012","E08000019","Sheffield","",10,1,277,59,1555,8,617,8884,52,3.6101083032491,3.79421221864952,6.94506978838361,0.36101083032491,0.514469453376206,0.585321927059883
"1169","E02001622","E01008088","E00040993","Sheffield 012B","Sheffield 012","E08000019","Sheffield","",1,0,279,64,1429,1,617,8884,52,0.3584229390681,4.47865640307908,6.94506978838361,0,0.0699790062981106,0.585321927059883
"1170","E02001622","E01008087","E00040990","Sheffield 012A","Sheffield 012","E08000019","Sheffield","",7,2,236,59,1555,8,617,8884,52,2.96610169491525,3.79421221864952,6.94506978838361,0.847457627118644,0.514469453376206,0.585321927059883
"1171","E02001622","E01008090","E00040967","Sheffield 012C","Sheffield 012","E08000019","Sheffield","",38,1,278,115,1624,3,617,8884,52,13.6690647482014,7.08128078817734,6.94506978838361,0.359712230215827,0.184729064039409,0.585321927059883
"1172","E02001622","E01008087","E00040978","Sheffield 012A","Sheffield 012","E08000019","Sheffield","",4,0,271,59,1555,8,617,8884,52,1.4760147601476,3.79421221864952,6.94506978838361,0,0.514469453376206,0.585321927059883
"1173","E02001622","E01008090","E00041000","Sheffield 012C","Sheffield 012","E08000019","Sheffield","",19,1,258,115,1624,3,617,8884,52,7.36434108527132,7.08128078817734,6.94506978838361,0.387596899224806,0.184729064039409,0.585321927059883
"1174","E02001622","E01008090","E00040976","Sheffield 012C","Sheffield 012","E08000019","Sheffield","",9,0,259,115,1624,3,617,8884,52,3.47490347490348,7.08128078817734,6.94506978838361,0,0.184729064039409,0.585321927059883
"1175","E02001622","E01008090","E00040994","Sheffield 012C","Sheffield 012","E08000019","Sheffield","",15,0,302,115,1624,3,617,8884,52,4.96688741721854,7.08128078817734,6.94506978838361,0,0.184729064039409,0.585321927059883
"1176","E02001622","E01008092","E00041006","Sheffield 012D","Sheffield 012","E08000019","Sheffield","",9,0,259,111,1427,17,617,8884,52,3.47490347490348,7.77855641205326,6.94506978838361,0,1.19131044148563,0.585321927059883
"1177","E02001622","E01008087","E00040992","Sheffield 012A","Sheffield 012","E08000019","Sheffield","",11,1,225,59,1555,8,617,8884,52,4.88888888888889,3.79421221864952,6.94506978838361,0.444444444444444,0.514469453376206,0.585321927059883
"1178","E02001622","E01008092","E00040972","Sheffield 012D","Sheffield 012","E08000019","Sheffield","",0,0,158,111,1427,17,617,8884,52,0,7.77855641205326,6.94506978838361,0,1.19131044148563,0.585321927059883
"1179","E02001622","E01008090","E00040999","Sheffield 012C","Sheffield 012","E08000019","Sheffield","",18,0,279,115,1624,3,617,8884,52,6.45161290322581,7.08128078817734,6.94506978838361,0,0.184729064039409,0.585321927059883
"1180","E02001622","E01008092","E00041004","Sheffield 012D","Sheffield 012","E08000019","Sheffield","",15,0,135,111,1427,17,617,8884,52,11.1111111111111,7.77855641205326,6.94506978838361,0,1.19131044148563,0.585321927059883
"1181","E02001622","E01008092","E00041002","Sheffield 012D","Sheffield 012","E08000019","Sheffield","",30,11,289,111,1427,17,617,8884,52,10.3806228373702,7.77855641205326,6.94506978838361,3.80622837370242,1.19131044148563,0.585321927059883
"1182","E02001622","E01008092","E00041013","Sheffield 012D","Sheffield 012","E08000019","Sheffield","",28,6,255,111,1427,17,617,8884,52,10.9803921568627,7.77855641205326,6.94506978838361,2.35294117647059,1.19131044148563,0.585321927059883
"1183","E02001623","E01007848","E00039766","Sheffield 013A","Sheffield 013","E08000019","Sheffield","",155,46,415,440,1717,98,3185,8276,855,37.3493975903614,25.6260920209668,38.4847752537458,11.0843373493976,5.70762958648806,10.3310778153697
"1184","E02001623","E01007848","E00039796","Sheffield 013A","Sheffield 013","E08000019","Sheffield","",85,13,354,440,1717,98,3185,8276,855,24.0112994350282,25.6260920209668,38.4847752537458,3.67231638418079,5.70762958648806,10.3310778153697
"1185","E02001623","E01007851","E00039764","Sheffield 013B","Sheffield 013","E08000019","Sheffield","",174,101,405,658,1483,230,3185,8276,855,42.962962962963,44.3695212407283,38.4847752537458,24.9382716049383,15.5091031692515,10.3310778153697
"1186","E02001623","E01007848","E00039761","Sheffield 013A","Sheffield 013","E08000019","Sheffield","",15,0,223,440,1717,98,3185,8276,855,6.72645739910314,25.6260920209668,38.4847752537458,0,5.70762958648806,10.3310778153697
"1187","E02001623","E01008062","E00040850","Sheffield 013E","Sheffield 013","E08000019","Sheffield","",167,56,375,700,1693,188,3185,8276,855,44.5333333333333,41.3467217956291,38.4847752537458,14.9333333333333,11.1045481393975,10.3310778153697
"1188","E02001623","E01007947","E00040260","Sheffield 013C","Sheffield 013","E08000019","Sheffield","",12,0,177,444,1626,100,3185,8276,855,6.77966101694915,27.3062730627306,38.4847752537458,0,6.15006150061501,10.3310778153697
"1189","E02001623","E01007848","E00039762","Sheffield 013A","Sheffield 013","E08000019","Sheffield","",116,14,414,440,1717,98,3185,8276,855,28.0193236714976,25.6260920209668,38.4847752537458,3.38164251207729,5.70762958648806,10.3310778153697
"1190","E02001623","E01007848","E00039758","Sheffield 013A","Sheffield 013","E08000019","Sheffield","",69,25,311,440,1717,98,3185,8276,855,22.1864951768489,25.6260920209668,38.4847752537458,8.03858520900322,5.70762958648806,10.3310778153697
"1191","E02001623","E01007851","E00039765","Sheffield 013B","Sheffield 013","E08000019","Sheffield","",106,51,318,658,1483,230,3185,8276,855,33.3333333333333,44.3695212407283,38.4847752537458,16.0377358490566,15.5091031692515,10.3310778153697
"1192","E02001623","E01007851","E00039767","Sheffield 013B","Sheffield 013","E08000019","Sheffield","",119,37,331,658,1483,230,3185,8276,855,35.9516616314199,44.3695212407283,38.4847752537458,11.178247734139,15.5091031692515,10.3310778153697
"1193","E02001623","E01008062","E00040810","Sheffield 013E","Sheffield 013","E08000019","Sheffield","",106,22,320,700,1693,188,3185,8276,855,33.125,41.3467217956291,38.4847752537458,6.875,11.1045481393975,10.3310778153697
"1194","E02001623","E01007947","E00040226","Sheffield 013C","Sheffield 013","E08000019","Sheffield","",13,0,178,444,1626,100,3185,8276,855,7.30337078651685,27.3062730627306,38.4847752537458,0,6.15006150061501,10.3310778153697
"1195","E02001623","E01007851","E00039769","Sheffield 013B","Sheffield 013","E08000019","Sheffield","",259,41,429,658,1483,230,3185,8276,855,60.3729603729604,44.3695212407283,38.4847752537458,9.55710955710956,15.5091031692515,10.3310778153697
"1196","E02001623","E01008062","E00040811","Sheffield 013E","Sheffield 013","E08000019","Sheffield","",186,55,369,700,1693,188,3185,8276,855,50.4065040650407,41.3467217956291,38.4847752537458,14.9051490514905,11.1045481393975,10.3310778153697
"1197","E02001623","E01007948","E00040261","Sheffield 013D","Sheffield 013","E08000019","Sheffield","",271,51,449,943,1757,239,3185,8276,855,60.3563474387528,53.6710301650541,38.4847752537458,11.358574610245,13.6027319294252,10.3310778153697
"1198","E02001623","E01007948","E00040257","Sheffield 013D","Sheffield 013","E08000019","Sheffield","",177,30,343,943,1757,239,3185,8276,855,51.6034985422741,53.6710301650541,38.4847752537458,8.7463556851312,13.6027319294252,10.3310778153697
"1199","E02001623","E01007947","E00040271","Sheffield 013C","Sheffield 013","E08000019","Sheffield","",174,55,409,444,1626,100,3185,8276,855,42.5427872860636,27.3062730627306,38.4847752537458,13.4474327628362,6.15006150061501,10.3310778153697
"1200","E02001623","E01007948","E00040258","Sheffield 013D","Sheffield 013","E08000019","Sheffield","",164,69,315,943,1757,239,3185,8276,855,52.0634920634921,53.6710301650541,38.4847752537458,21.9047619047619,13.6027319294252,10.3310778153697
