"","LSOA11CD","OA11CD","LSOA11NM","nonUK","nonUKZoneProp.oa","Country of Birth: All categories: Country of birth","nonUK.lsoa","Country of Birth: All categories: Country of birth.lsoa","nonUKZoneProp.lsoa"
"1974","E01008047","E00040776","Sheffield 046C",47,11.75,400,156,1509,10.337972166998
"1975","E01008047","E00040772","Sheffield 046C",32,11.6788321167883,274,156,1509,10.337972166998
"1976","E01008047","E00040778","Sheffield 046C",26,10.5263157894737,247,156,1509,10.337972166998
"1977","E01008047","E00040777","Sheffield 046C",23,7.16510903426791,321,156,1509,10.337972166998
"1978","E01008048","E00040775","Sheffield 046D",58,16.5714285714286,350,204,1534,13.2985658409387
"1979","E01008048","E00040756","Sheffield 046D",43,9.20770877944326,467,204,1534,13.2985658409387
"1980","E01008048","E00040790","Sheffield 046D",63,18.6943620178042,337,204,1534,13.2985658409387
"1981","E01008048","E00040746","Sheffield 046D",40,10.5263157894737,380,204,1534,13.2985658409387
"1982","E01008049","E00040747","Sheffield 050D",12,3.82165605095541,314,152,1589,9.56576463184393
"1983","E01008049","E00040786","Sheffield 050D",44,11.8918918918919,370,152,1589,9.56576463184393
"1984","E01008049","E00040781","Sheffield 050D",21,8.78661087866109,239,152,1589,9.56576463184393
"1985","E01008049","E00040783","Sheffield 050D",23,8.71212121212121,264,152,1589,9.56576463184393
"1986","E01008049","E00040771","Sheffield 050D",21,15.9090909090909,132,152,1589,9.56576463184393
"1987","E01008049","E00040774","Sheffield 050D",31,11.4814814814815,270,152,1589,9.56576463184393
"1988","E01008050","E00040780","Sheffield 046E",30,11.5830115830116,259,117,1411,8.29199149539334
"1989","E01008050","E00040788","Sheffield 046E",38,10.9826589595376,346,117,1411,8.29199149539334
"1990","E01008050","E00040782","Sheffield 046E",17,6.71936758893281,253,117,1411,8.29199149539334
"1991","E01008050","E00040784","Sheffield 046E",18,5.86319218241042,307,117,1411,8.29199149539334
"1992","E01008050","E00040779","Sheffield 046E",14,5.69105691056911,246,117,1411,8.29199149539334
"1993","E01008051","E00040785","Sheffield 050E",36,10.0558659217877,358,420,1762,23.8365493757094
"1994","E01008051","E00040752","Sheffield 050E",86,25.0728862973761,343,420,1762,23.8365493757094
"1995","E01008051","E00040791","Sheffield 050E",141,32.6388888888889,432,420,1762,23.8365493757094
"1996","E01008051","E00040749","Sheffield 050E",110,33.5365853658537,328,420,1762,23.8365493757094
"1997","E01008051","E00040787","Sheffield 050E",47,15.6146179401993,301,420,1762,23.8365493757094
"1998","E01008052","E00040789","Sheffield 050F",68,24.7272727272727,275,274,1794,15.273132664437
"1999","E01008052","E00040794","Sheffield 050F",37,11.2121212121212,330,274,1794,15.273132664437
"2000","E01008052","E00040750","Sheffield 050F",60,12.4223602484472,483,274,1794,15.273132664437
"2001","E01008052","E00040793","Sheffield 050F",86,21.3399503722084,403,274,1794,15.273132664437
"2002","E01008052","E00040751","Sheffield 050F",23,7.59075907590759,303,274,1794,15.273132664437
"2003","E01008053","E00040823","Sheffield 006A",3,1.45631067961165,206,33,1245,2.65060240963855
"2004","E01008053","E00040833","Sheffield 006A",4,1.15942028985507,345,33,1245,2.65060240963855
"2005","E01008053","E00040827","Sheffield 006A",11,4.31372549019608,255,33,1245,2.65060240963855
"2006","E01008053","E00040806","Sheffield 006A",5,2.61780104712042,191,33,1245,2.65060240963855
"2007","E01008053","E00040826","Sheffield 006A",10,4.03225806451613,248,33,1245,2.65060240963855
"2008","E01008054","E00040828","Sheffield 007B",48,14.0762463343109,341,129,1324,9.74320241691843
"2009","E01008054","E00040829","Sheffield 007B",21,7.11864406779661,295,129,1324,9.74320241691843
"2010","E01008054","E00040832","Sheffield 007B",18,5.29411764705882,340,129,1324,9.74320241691843
"2011","E01008054","E00040825","Sheffield 007B",42,12.0689655172414,348,129,1324,9.74320241691843
"2012","E01008055","E00040820","Sheffield 007C",20,7.04225352112676,284,103,1485,6.93602693602694
"2013","E01008055","E00040817","Sheffield 007C",12,4.27046263345196,281,103,1485,6.93602693602694
"2014","E01008055","E00040813","Sheffield 007C",24,8.10810810810811,296,103,1485,6.93602693602694
"2015","E01008055","E00040819","Sheffield 007C",23,6.82492581602374,337,103,1485,6.93602693602694
"2016","E01008055","E00040812","Sheffield 007C",24,8.36236933797909,287,103,1485,6.93602693602694
"2017","E01008056","E00040836","Sheffield 006B",6,2.03389830508475,295,44,1497,2.93921175684703
"2018","E01008056","E00040807","Sheffield 006B",14,4.89510489510489,286,44,1497,2.93921175684703
"2019","E01008056","E00040831","Sheffield 006B",7,2.07100591715976,338,44,1497,2.93921175684703
"2020","E01008056","E00040830","Sheffield 006B",10,3.28947368421053,304,44,1497,2.93921175684703
"2021","E01008056","E00040837","Sheffield 006B",7,2.55474452554745,274,44,1497,2.93921175684703
"2022","E01008057","E00040804","Sheffield 007D",35,9.43396226415094,371,110,1489,7.3875083948959
"2023","E01008057","E00040835","Sheffield 007D",19,6.78571428571429,280,110,1489,7.3875083948959
"2024","E01008057","E00040814","Sheffield 007D",25,9.57854406130268,261,110,1489,7.3875083948959
"2025","E01008057","E00040824","Sheffield 007D",13,4.04984423676012,321,110,1489,7.3875083948959
"2026","E01008057","E00040821","Sheffield 007D",18,7.03125,256,110,1489,7.3875083948959
"2027","E01008058","E00040805","Sheffield 006C",2,0.743494423791822,269,23,1465,1.56996587030717
"2028","E01008058","E00040816","Sheffield 006C",4,1.33779264214047,299,23,1465,1.56996587030717
"2029","E01008058","E00040818","Sheffield 006C",6,2.56410256410256,234,23,1465,1.56996587030717
"2030","E01008058","E00040815","Sheffield 006C",0,0,347,23,1465,1.56996587030717
"2031","E01008058","E00040822","Sheffield 006C",11,3.48101265822785,316,23,1465,1.56996587030717
"2032","E01008059","E00040839","Sheffield 010C",13,4.49826989619377,289,122,1512,8.06878306878307
"2033","E01008059","E00040840","Sheffield 010C",19,6.71378091872792,283,122,1512,8.06878306878307
"2034","E01008059","E00040847","Sheffield 010C",33,11.1486486486486,296,122,1512,8.06878306878307
"2035","E01008059","E00040838","Sheffield 010C",29,8.76132930513595,331,122,1512,8.06878306878307
"2036","E01008059","E00040808","Sheffield 010C",28,8.94568690095847,313,122,1512,8.06878306878307
"2037","E01008060","E00040843","Sheffield 010D",15,6.14754098360656,244,89,1386,6.42135642135642
"2038","E01008060","E00040834","Sheffield 010D",14,5.03597122302158,278,89,1386,6.42135642135642
"2039","E01008060","E00040841","Sheffield 010D",28,8.86075949367089,316,89,1386,6.42135642135642
"2040","E01008060","E00040842","Sheffield 010D",24,8.51063829787234,282,89,1386,6.42135642135642
"2041","E01008060","E00040844","Sheffield 010D",8,3.00751879699248,266,89,1386,6.42135642135642
"2042","E01008061","E00040845","Sheffield 011A",26,8.17610062893082,318,172,1596,10.7769423558897
"2043","E01008061","E00040849","Sheffield 011A",27,8.41121495327103,321,172,1596,10.7769423558897
"2044","E01008061","E00040846","Sheffield 011A",17,6.2962962962963,270,172,1596,10.7769423558897
"2045","E01008061","E00040852","Sheffield 011A",65,19.6969696969697,330,172,1596,10.7769423558897
"2046","E01008061","E00040848","Sheffield 011A",37,10.3641456582633,357,172,1596,10.7769423558897
"2047","E01008062","E00040803","Sheffield 013E",56,18.7290969899666,299,354,1693,20.9096278795038
"2048","E01008062","E00040811","Sheffield 013E",103,27.9132791327913,369,354,1693,20.9096278795038
"2049","E01008062","E00040801","Sheffield 013E",65,19.6969696969697,330,354,1693,20.9096278795038
"2050","E01008062","E00040810","Sheffield 013E",53,16.5625,320,354,1693,20.9096278795038
"2051","E01008062","E00040850","Sheffield 013E",77,20.5333333333333,375,354,1693,20.9096278795038
"2052","E01008063","E00040802","Sheffield 011B",12,3.63636363636364,330,98,1541,6.3595068137573
"2053","E01008063","E00040800","Sheffield 011B",28,9.18032786885246,305,98,1541,6.3595068137573
"2054","E01008063","E00040853","Sheffield 011B",12,4.46096654275093,269,98,1541,6.3595068137573
"2055","E01008063","E00040809","Sheffield 011B",28,8.45921450151057,331,98,1541,6.3595068137573
"2056","E01008063","E00040851","Sheffield 011B",11,7.14285714285714,154,98,1541,6.3595068137573
"2057","E01008063","E00040854","Sheffield 011B",7,4.60526315789474,152,98,1541,6.3595068137573
"2058","E01008064","E00040867","Sheffield 028A",37,9.91957104557641,373,198,1687,11.7368109069354
"2059","E01008064","E00040890","Sheffield 028A",24,10,240,198,1687,11.7368109069354
"2060","E01008064","E00040861","Sheffield 028A",60,15.2284263959391,394,198,1687,11.7368109069354
"2061","E01008064","E00040896","Sheffield 028A",40,12.7388535031847,314,198,1687,11.7368109069354
"2062","E01008064","E00040899","Sheffield 028A",37,10.1092896174863,366,198,1687,11.7368109069354
"2063","E01008065","E00040900","Sheffield 026A",133,39.4658753709199,337,623,1922,32.414151925078
"2064","E01008065","E00040887","Sheffield 026A",61,29.4685990338164,207,623,1922,32.414151925078
"2065","E01008065","E00040880","Sheffield 026A",124,31.3924050632911,395,623,1922,32.414151925078
"2066","E01008065","E00040891","Sheffield 026A",35,21.4723926380368,163,623,1922,32.414151925078
"2067","E01008065","E00040886","Sheffield 026A",82,30.1470588235294,272,623,1922,32.414151925078
"2068","E01008065","E00040888","Sheffield 026A",84,31.5789473684211,266,623,1922,32.414151925078
"2069","E01008065","E00040897","Sheffield 026A",104,36.8794326241135,282,623,1922,32.414151925078
"2070","E01008066","E00040892","Sheffield 028B",51,17.5862068965517,290,240,1598,15.0187734668335
"2071","E01008066","E00040895","Sheffield 028B",73,16.4044943820225,445,240,1598,15.0187734668335
"2072","E01008066","E00040893","Sheffield 028B",70,15.6599552572707,447,240,1598,15.0187734668335
"2073","E01008066","E00040864","Sheffield 028B",46,11.0576923076923,416,240,1598,15.0187734668335
"2074","E01008067","E00040903","Sheffield 030D",67,14.8558758314856,451,266,1684,15.7957244655582
"2075","E01008067","E00040865","Sheffield 030D",89,18.0894308943089,492,266,1684,15.7957244655582
"2076","E01008067","E00040894","Sheffield 030D",66,15.4929577464789,426,266,1684,15.7957244655582
"2077","E01008067","E00040901","Sheffield 030D",44,13.968253968254,315,266,1684,15.7957244655582
"2078","E01008068","E00172512","Sheffield 026B",153,46.5045592705167,329,1356,2860,47.4125874125874
"2079","E01008068","E00040906","Sheffield 026B",64,32.6530612244898,196,1356,2860,47.4125874125874
"2080","E01008068","E00172498","Sheffield 026B",595,59.2629482071713,1004,1356,2860,47.4125874125874
"2081","E01008068","E00040909","Sheffield 026B",63,26.3598326359833,239,1356,2860,47.4125874125874
"2082","E01008068","E00040904","Sheffield 026B",120,32.967032967033,364,1356,2860,47.4125874125874
"2083","E01008068","E00040908","Sheffield 026B",175,50,350,1356,2860,47.4125874125874
"2084","E01008068","E00040866","Sheffield 026B",186,49.2063492063492,378,1356,2860,47.4125874125874
"2085","E01008069","E00040898","Sheffield 028C",38,12.9692832764505,293,179,1617,11.0698824984539
"2086","E01008069","E00040863","Sheffield 028C",37,13.4057971014493,276,179,1617,11.0698824984539
"2087","E01008069","E00040862","Sheffield 028C",28,9.89399293286219,283,179,1617,11.0698824984539
"2088","E01008069","E00040902","Sheffield 028C",52,13.6842105263158,380,179,1617,11.0698824984539
"2089","E01008069","E00040905","Sheffield 028C",24,6.23376623376623,385,179,1617,11.0698824984539
"2090","E01008072","E00040875","Sheffield 026C",92,25.1366120218579,366,344,1590,21.6352201257862
"2091","E01008072","E00040878","Sheffield 026C",56,17.8343949044586,314,344,1590,21.6352201257862
"2092","E01008072","E00040883","Sheffield 026C",76,23.5294117647059,323,344,1590,21.6352201257862
"2093","E01008072","E00040877","Sheffield 026C",63,17.3553719008264,363,344,1590,21.6352201257862
"2094","E01008072","E00040882","Sheffield 026C",57,25.4464285714286,224,344,1590,21.6352201257862
"2095","E01008073","E00040860","Sheffield 030E",43,10.5392156862745,408,230,1702,13.5135135135135
"2096","E01008073","E00040889","Sheffield 030E",52,21.9409282700422,237,230,1702,13.5135135135135
"2097","E01008073","E00040855","Sheffield 030E",49,12.5,392,230,1702,13.5135135135135
"2098","E01008073","E00040859","Sheffield 030E",40,12.6984126984127,315,230,1702,13.5135135135135
"2099","E01008073","E00040856","Sheffield 030E",46,13.1428571428571,350,230,1702,13.5135135135135
"2100","E01008074","E00040858","Sheffield 028D",28,8.33333333333333,336,146,1460,10
"2101","E01008074","E00040879","Sheffield 028D",38,12.751677852349,298,146,1460,10
"2102","E01008074","E00040857","Sheffield 028D",39,10.9243697478992,357,146,1460,10
"2103","E01008074","E00040885","Sheffield 028D",20,8.69565217391304,230,146,1460,10
"2104","E01008074","E00040884","Sheffield 028D",21,8.78661087866109,239,146,1460,10
"2105","E01008075","E00040934","Sheffield 060B",21,8.4,250,199,1441,13.8098542678695
"2106","E01008075","E00040936","Sheffield 060B",32,16,200,199,1441,13.8098542678695
"2107","E01008075","E00172524","Sheffield 060B",36,15.7894736842105,228,199,1441,13.8098542678695
"2108","E01008075","E00040935","Sheffield 060B",49,15.4574132492114,317,199,1441,13.8098542678695
"2109","E01008075","E00040938","Sheffield 060B",29,11.4624505928854,253,199,1441,13.8098542678695
"2110","E01008075","E00040939","Sheffield 060B",32,16.580310880829,193,199,1441,13.8098542678695
"2111","E01008076","E00040940","Sheffield 060C",14,5.46875,256,79,1352,5.84319526627219
"2112","E01008076","E00040926","Sheffield 060C",8,2.38805970149254,335,79,1352,5.84319526627219
"2113","E01008076","E00040942","Sheffield 060C",17,7.65765765765766,222,79,1352,5.84319526627219
"2114","E01008076","E00040946","Sheffield 060C",26,10.655737704918,244,79,1352,5.84319526627219
"2115","E01008076","E00040941","Sheffield 060C",14,4.74576271186441,295,79,1352,5.84319526627219
"2116","E01008077","E00040950","Sheffield 060D",7,2.81124497991968,249,63,1461,4.31211498973306
"2117","E01008077","E00040927","Sheffield 060D",18,5.01392757660167,359,63,1461,4.31211498973306
"2118","E01008077","E00040949","Sheffield 060D",13,4.3046357615894,302,63,1461,4.31211498973306
"2119","E01008077","E00040951","Sheffield 060D",5,1.5625,320,63,1461,4.31211498973306
"2120","E01008077","E00040948","Sheffield 060D",20,8.65800865800866,231,63,1461,4.31211498973306
"2121","E01008078","E00040947","Sheffield 064E",5,2.22222222222222,225,47,1335,3.52059925093633
"2122","E01008078","E00040944","Sheffield 064E",6,3.20855614973262,187,47,1335,3.52059925093633
"2123","E01008078","E00040945","Sheffield 064E",12,5.26315789473684,228,47,1335,3.52059925093633
"2124","E01008078","E00040912","Sheffield 064E",12,3.97350993377483,302,47,1335,3.52059925093633
"2125","E01008078","E00040952","Sheffield 064E",4,1.64609053497942,243,47,1335,3.52059925093633
"2126","E01008078","E00040953","Sheffield 064E",8,5.33333333333333,150,47,1335,3.52059925093633
"2127","E01008079","E00040957","Sheffield 064F",3,1.07142857142857,280,38,1235,3.07692307692308
"2128","E01008079","E00040958","Sheffield 064F",22,7.88530465949821,279,38,1235,3.07692307692308
"2129","E01008079","E00040954","Sheffield 064F",3,1.41509433962264,212,38,1235,3.07692307692308
"2130","E01008079","E00040955","Sheffield 064F",3,1.49253731343284,201,38,1235,3.07692307692308
"2131","E01008079","E00040911","Sheffield 064F",7,2.6615969581749,263,38,1235,3.07692307692308
"2132","E01008080","E00040959","Sheffield 069D",12,5.85365853658537,205,73,1483,4.92245448415374
"2133","E01008080","E00040960","Sheffield 069D",11,4.34782608695652,253,73,1483,4.92245448415374
"2134","E01008080","E00040956","Sheffield 069D",13,7.55813953488372,172,73,1483,4.92245448415374
"2135","E01008080","E00040963","Sheffield 069D",10,3.83141762452107,261,73,1483,4.92245448415374
"2136","E01008080","E00040961","Sheffield 069D",16,6.17760617760618,259,73,1483,4.92245448415374
"2137","E01008080","E00040913","Sheffield 069D",11,3.3033033033033,333,73,1483,4.92245448415374
"2138","E01008081","E00040915","Sheffield 070A",28,7.12468193384224,393,105,1481,7.08980418636057
"2139","E01008081","E00040921","Sheffield 070A",12,3.44827586206897,348,105,1481,7.08980418636057
"2140","E01008081","E00040929","Sheffield 070A",25,18.3823529411765,136,105,1481,7.08980418636057
"2141","E01008081","E00040965","Sheffield 070A",20,8.43881856540084,237,105,1481,7.08980418636057
"2142","E01008081","E00040916","Sheffield 070A",20,5.44959128065395,367,105,1481,7.08980418636057
"2143","E01008082","E00040919","Sheffield 070B",15,7.28155339805825,206,105,1488,7.05645161290323
"2144","E01008082","E00040962","Sheffield 070B",17,8.05687203791469,211,105,1488,7.05645161290323
"2145","E01008082","E00040964","Sheffield 070B",23,9.34959349593496,246,105,1488,7.05645161290323
"2146","E01008082","E00040917","Sheffield 070B",12,3.78548895899054,317,105,1488,7.05645161290323
"2147","E01008082","E00040923","Sheffield 070B",18,7.2289156626506,249,105,1488,7.05645161290323
"2148","E01008082","E00040914","Sheffield 070B",20,7.72200772200772,259,105,1488,7.05645161290323
"2149","E01008083","E00040920","Sheffield 070C",16,4.76190476190476,336,133,1514,8.78467635402906
"2150","E01008083","E00040922","Sheffield 070C",51,13.3858267716535,381,133,1514,8.78467635402906
"2151","E01008083","E00040918","Sheffield 070C",15,4.62962962962963,324,133,1514,8.78467635402906
"2152","E01008083","E00040966","Sheffield 070C",24,11.214953271028,214,133,1514,8.78467635402906
"2153","E01008083","E00040928","Sheffield 070C",27,10.4247104247104,259,133,1514,8.78467635402906
"2154","E01008084","E00040933","Sheffield 070D",22,8.02919708029197,274,128,1644,7.78588807785888
"2155","E01008084","E00040924","Sheffield 070D",31,8.78186968838527,353,128,1644,7.78588807785888
"2156","E01008084","E00040932","Sheffield 070D",26,9.09090909090909,286,128,1644,7.78588807785888
"2157","E01008084","E00040931","Sheffield 070D",18,8.69565217391304,207,128,1644,7.78588807785888
"2158","E01008084","E00040930","Sheffield 070D",14,5.3030303030303,264,128,1644,7.78588807785888
"2159","E01008084","E00040925","Sheffield 070D",17,6.53846153846154,260,128,1644,7.78588807785888
"2160","E01008085","E00040979","Sheffield 009A",17,5.29595015576324,321,38,1368,2.77777777777778
"2161","E01008085","E00040981","Sheffield 009A",3,1.11940298507463,268,38,1368,2.77777777777778
"2162","E01008085","E00040982","Sheffield 009A",6,2.51046025104602,239,38,1368,2.77777777777778
"2163","E01008085","E00040983","Sheffield 009A",6,2.33463035019455,257,38,1368,2.77777777777778
"2164","E01008085","E00040980","Sheffield 009A",6,2.12014134275618,283,38,1368,2.77777777777778
"2165","E01008086","E00040986","Sheffield 009B",6,2.11267605633803,284,46,1349,3.40993328391401
"2166","E01008086","E00040988","Sheffield 009B",18,6.20689655172414,290,46,1349,3.40993328391401
"2167","E01008086","E00040985","Sheffield 009B",8,2.74914089347079,291,46,1349,3.40993328391401
"2168","E01008086","E00040984","Sheffield 009B",10,5.23560209424084,191,46,1349,3.40993328391401
"2169","E01008086","E00040989","Sheffield 009B",4,1.36518771331058,293,46,1349,3.40993328391401
"2170","E01008087","E00040987","Sheffield 012A",5,1.80505415162455,277,48,1555,3.08681672025723
"2171","E01008087","E00040992","Sheffield 012A",12,5.33333333333333,225,48,1555,3.08681672025723
"2172","E01008087","E00040990","Sheffield 012A",9,3.8135593220339,236,48,1555,3.08681672025723
"2173","E01008087","E00040996","Sheffield 012A",13,4.52961672473868,287,48,1555,3.08681672025723
"2174","E01008087","E00040978","Sheffield 012A",6,2.2140221402214,271,48,1555,3.08681672025723
"2175","E01008087","E00040977","Sheffield 012A",3,1.15830115830116,259,48,1555,3.08681672025723
"2176","E01008088","E00040991","Sheffield 012B",7,2.59259259259259,270,38,1429,2.6592022393282
"2177","E01008088","E00040995","Sheffield 012B",14,5.49019607843137,255,38,1429,2.6592022393282
"2178","E01008088","E00040993","Sheffield 012B",1,0.3584229390681,279,38,1429,2.6592022393282
"2179","E01008088","E00040969","Sheffield 012B",4,1.3840830449827,289,38,1429,2.6592022393282
"2180","E01008088","E00040968","Sheffield 012B",12,3.57142857142857,336,38,1429,2.6592022393282
"2181","E01008089","E00040971","Sheffield 017B",130,29.2792792792793,444,240,1679,14.2942227516379
"2182","E01008089","E00040997","Sheffield 017B",17,5.72390572390572,297,240,1679,14.2942227516379
"2183","E01008089","E00041005","Sheffield 017B",19,6.3758389261745,298,240,1679,14.2942227516379
"2184","E01008089","E00041001","Sheffield 017B",20,6.8259385665529,293,240,1679,14.2942227516379
"2185","E01008089","E00040998","Sheffield 017B",54,15.5619596541787,347,240,1679,14.2942227516379
"2186","E01008090","E00040967","Sheffield 012C",22,7.9136690647482,278,74,1624,4.55665024630542
"2187","E01008090","E00040994","Sheffield 012C",11,3.64238410596026,302,74,1624,4.55665024630542
"2188","E01008090","E00040999","Sheffield 012C",15,5.37634408602151,279,74,1624,4.55665024630542
"2189","E01008090","E00041000","Sheffield 012C",15,5.81395348837209,258,74,1624,4.55665024630542
"2190","E01008090","E00040970","Sheffield 012C",6,2.41935483870968,248,74,1624,4.55665024630542
"2191","E01008090","E00040976","Sheffield 012C",5,1.93050193050193,259,74,1624,4.55665024630542
"2192","E01008091","E00040973","Sheffield 017C",11,3.06406685236769,359,70,1464,4.78142076502732
"2193","E01008091","E00040974","Sheffield 017C",15,4.85436893203883,309,70,1464,4.78142076502732
"2194","E01008091","E00041010","Sheffield 017C",9,3.50194552529183,257,70,1464,4.78142076502732
"2195","E01008091","E00041009","Sheffield 017C",23,7.90378006872852,291,70,1464,4.78142076502732
"2196","E01008091","E00041007","Sheffield 017C",12,4.83870967741935,248,70,1464,4.78142076502732
"2197","E01008092","E00041003","Sheffield 012D",20,6.04229607250755,331,75,1427,5.25578135949544
"2198","E01008092","E00041006","Sheffield 012D",3,1.15830115830116,259,75,1427,5.25578135949544
"2199","E01008092","E00040972","Sheffield 012D",4,2.53164556962025,158,75,1427,5.25578135949544
"2200","E01008092","E00041002","Sheffield 012D",24,8.30449826989619,289,75,1427,5.25578135949544
"2201","E01008092","E00041013","Sheffield 012D",13,5.09803921568627,255,75,1427,5.25578135949544
"2202","E01008092","E00041004","Sheffield 012D",11,8.14814814814815,135,75,1427,5.25578135949544
"2203","E01008093","E00041019","Sheffield 017D",28,7.60869565217391,368,100,1455,6.87285223367698
"2204","E01008093","E00041016","Sheffield 017D",14,5.34351145038168,262,100,1455,6.87285223367698
"2205","E01008093","E00041017","Sheffield 017D",13,4.88721804511278,266,100,1455,6.87285223367698
"2206","E01008093","E00040975","Sheffield 017D",22,8.27067669172932,266,100,1455,6.87285223367698
"2207","E01008093","E00041018","Sheffield 017D",23,7.84982935153584,293,100,1455,6.87285223367698
"2208","E01008094","E00041012","Sheffield 019D",19,9.40594059405941,202,73,1115,6.54708520179372
"2209","E01008094","E00041014","Sheffield 019D",14,5.10948905109489,274,73,1115,6.54708520179372
"2210","E01008094","E00041008","Sheffield 019D",9,4.07239819004525,221,73,1115,6.54708520179372
"2211","E01008094","E00041011","Sheffield 019D",27,11.0204081632653,245,73,1115,6.54708520179372
"2212","E01008094","E00041015","Sheffield 019D",4,2.3121387283237,173,73,1115,6.54708520179372
"2213","E01008095","E00172472","Sheffield 043A",26,17.3333333333333,150,252,1589,15.8590308370044
"2214","E01008095","E00041055","Sheffield 043A",38,13.3802816901408,284,252,1589,15.8590308370044
"2215","E01008095","E00172471","Sheffield 043A",53,19.0647482014388,278,252,1589,15.8590308370044
"2216","E01008095","E00172468","Sheffield 043A",114,16.1931818181818,704,252,1589,15.8590308370044
"2217","E01008095","E00172526","Sheffield 043A",21,12.1387283236994,173,252,1589,15.8590308370044
"2218","E01008096","E00172467","Sheffield 043B",55,24.5535714285714,224,356,2176,16.3602941176471
"2219","E01008096","E00172469","Sheffield 043B",17,11.038961038961,154,356,2176,16.3602941176471
"2220","E01008096","E00041020","Sheffield 043B",51,14.6974063400576,347,356,2176,16.3602941176471
"2221","E01008096","E00041064","Sheffield 043B",28,11.864406779661,236,356,2176,16.3602941176471
"2222","E01008096","E00172466","Sheffield 043B",55,18.2119205298013,302,356,2176,16.3602941176471
"2223","E01008096","E00172477","Sheffield 043B",56,28.1407035175879,199,356,2176,16.3602941176471
"2224","E01008096","E00041052","Sheffield 043B",49,15.506329113924,316,356,2176,16.3602941176471
"2225","E01008096","E00041035","Sheffield 043B",27,10.0746268656716,268,356,2176,16.3602941176471
"2226","E01008096","E00172474","Sheffield 043B",18,13.8461538461538,130,356,2176,16.3602941176471
"2227","E01008097","E00041065","Sheffield 043C",40,13.3779264214047,299,149,1621,9.19185687847008
"2228","E01008097","E00041039","Sheffield 043C",22,9.36170212765957,235,149,1621,9.19185687847008
"2229","E01008097","E00041060","Sheffield 043C",51,10.9442060085837,466,149,1621,9.19185687847008
"2230","E01008097","E00041021","Sheffield 043C",15,5.26315789473684,285,149,1621,9.19185687847008
"2231","E01008097","E00041057","Sheffield 043C",21,6.25,336,149,1621,9.19185687847008
"2232","E01008098","E00041062","Sheffield 048A",35,10.4790419161677,334,111,1590,6.9811320754717
"2233","E01008098","E00041036","Sheffield 048A",18,6.25,288,111,1590,6.9811320754717
"2234","E01008098","E00041027","Sheffield 048A",19,5.62130177514793,338,111,1590,6.9811320754717
"2235","E01008098","E00041022","Sheffield 048A",23,8.15602836879433,282,111,1590,6.9811320754717
"2236","E01008098","E00041044","Sheffield 048A",16,4.59770114942529,348,111,1590,6.9811320754717
"2237","E01008099","E00041061","Sheffield 051E",32,11.3475177304965,282,196,1598,12.2653316645807
"2238","E01008099","E00041037","Sheffield 051E",19,5.70570570570571,333,196,1598,12.2653316645807
"2239","E01008099","E00041034","Sheffield 051E",67,19.2528735632184,348,196,1598,12.2653316645807
"2240","E01008099","E00041043","Sheffield 051E",14,6.19469026548673,226,196,1598,12.2653316645807
"2241","E01008099","E00041054","Sheffield 051E",64,15.6479217603912,409,196,1598,12.2653316645807
"2242","E01008100","E00041048","Sheffield 048B",29,11.1969111969112,259,104,1265,8.22134387351779
"2243","E01008100","E00041045","Sheffield 048B",14,5.34351145038168,262,104,1265,8.22134387351779
"2244","E01008100","E00041063","Sheffield 048B",23,8.33333333333333,276,104,1265,8.22134387351779
"2245","E01008100","E00041038","Sheffield 048B",21,8.07692307692308,260,104,1265,8.22134387351779
"2246","E01008100","E00041041","Sheffield 048B",17,8.17307692307692,208,104,1265,8.22134387351779
"2247","E01008101","E00041040","Sheffield 043D",45,14.8514851485149,303,264,1763,14.9744753261486
"2248","E01008101","E00172476","Sheffield 043D",58,18.3544303797468,316,264,1763,14.9744753261486
"2249","E01008101","E00041046","Sheffield 043D",16,5.81818181818182,275,264,1763,14.9744753261486
"2250","E01008101","E00041029","Sheffield 043D",14,6.82926829268293,205,264,1763,14.9744753261486
"2251","E01008101","E00172475","Sheffield 043D",102,34,300,264,1763,14.9744753261486
"2252","E01008101","E00041024","Sheffield 043D",29,7.96703296703297,364,264,1763,14.9744753261486
"2253","E01008102","E00041026","Sheffield 048C",11,4.19847328244275,262,67,1115,6.00896860986547
"2254","E01008102","E00172470","Sheffield 048C",33,9.32203389830508,354,67,1115,6.00896860986547
"2255","E01008102","E00041050","Sheffield 048C",4,1.86915887850467,214,67,1115,6.00896860986547
"2256","E01008102","E00172464","Sheffield 048C",19,6.66666666666667,285,67,1115,6.00896860986547
"2257","E01008103","E00041051","Sheffield 048D",24,9.05660377358491,265,108,1410,7.65957446808511
"2258","E01008103","E00041030","Sheffield 048D",27,9.57446808510638,282,108,1410,7.65957446808511
"2259","E01008103","E00041032","Sheffield 048D",5,1.74825174825175,286,108,1410,7.65957446808511
"2260","E01008103","E00041049","Sheffield 048D",14,5.09090909090909,275,108,1410,7.65957446808511
"2261","E01008103","E00041031","Sheffield 048D",38,12.5827814569536,302,108,1410,7.65957446808511
"2262","E01008104","E00041104","Sheffield 036E",38,7.33590733590734,518,322,1587,20.2898550724638
"2263","E01008104","E00041095","Sheffield 036E",136,45.4849498327759,299,322,1587,20.2898550724638
"2264","E01008104","E00041066","Sheffield 036E",94,24.2894056847545,387,322,1587,20.2898550724638
